Year,Month,BCC-CSM2-MR_mm,CHIRPS_mm,EC-Earth3_mm,FGOALS-g3_mm,GFDL-CM4_mm,GFDL-ESM4_mm,MIROC-ES2L_mm,MIROC6_mm,MRI-ESM2-0_mm,NESM3_mm,Scenario,TaiESM1_mm
1991,6,2.965953364,22.4759448,24.67019534,14.3703417,89.70640658,8.118497278,64.15450513,67.94894466,19.57267637,27.05404036,historical,7.803150741
1991,7,262.0266635,49.46506708,259.4605444,74.73852098,56.0507849,50.51490037,20.04272637,20.21393831,88.94070348,97.55224201,historical,84.46684048
1991,8,31.00737838,59.38876424,58.13794681,24.70871381,74.57040783,60.4971701,37.03464853,67.82121085,23.80463514,177.1070757,historical,44.07233492
1991,9,5.707422019,12.26972753,8.155765926,19.99959934,16.55810368,3.486901958,12.79008027,22.12757467,8.289921207,105.7680274,historical,22.24640727
1991,10,1.37054684,18.0425474,6.452423634,9.297205353,7.525471752,0.66118139,0.04141091,0.22794289,2.081934716,0.362811615,historical,0.017688867
1991,11,3.566253526,6.30652668,1.932632044,6.007879757,10.55721621,5.21822407,0.373038247,3.72694697,0.113208247,0.009462202,historical,6.339550093
1991,12,7.215855779,3.212721763,1.99259959,22.48946507,7.105139978,2.291725896,1.317259888,7.471836884,5.743453284,0.856741166,historical,4.85E-04
1992,1,12.66932422,6.242440776,0.690150888,4.127961875,2.754707362,12.36019344,1.156524729,12.75814062,4.965040079,10.71118431,historical,2.876581673
1992,2,0.733621957,1.354111708,6.047342744,0,15.86186764,0.06955044,0.137320224,2.158384435,0.225536881,0.248021787,historical,0.301641372
1992,3,0.266415075,8.137915322,0.618208904,2.382839252,0.553054458,0.188467116,0.006746418,3.577589419,0.058274553,2.627892902,historical,0.199669153
1992,4,0.266588394,17.45413516,0.985655943,1.635827689,16.2033504,22.97807749,1.271166336,3.907538453,0.514609067,13.63316726,historical,0.043189045
1992,5,18.03958738,26.09317816,4.977919343,7.144023805,16.86220648,0.895056578,0.00142853,12.73381425,3.395445552,14.06120763,historical,0.314528392
1992,6,19.48415704,22.2202407,9.212575751,21.6828668,5.693598827,9.32632101,34.04702233,23.32254304,9.50910223,6.278180396,historical,11.5677033
1992,7,18.15039096,101.5673306,71.6880456,57.89368341,68.93513296,170.7586333,140.0067636,19.05870531,45.23123271,60.24915905,historical,67.25599245
1992,8,69.42271953,171.1966435,122.6806406,61.18585331,73.80161621,204.897233,34.79911481,36.65031873,82.65956582,208.990923,historical,82.94306706
1992,9,33.57437834,27.65615873,3.92344614,23.08601632,5.309306185,29.20533241,27.54740309,45.12066319,8.792492113,85.35241086,historical,22.12521859
1992,10,13.7110385,14.22915153,0.241250271,2.88696335,31.62806069,8.631779183,0.237970484,1.93685461,15.00690831,4.510533784,historical,1.497533458
1992,11,9.678914576,14.29269067,19.65142048,3.566965269,10.41046297,4.460951486,9.004142301,34.75586596,11.20484997,0.722717562,historical,0.410829502
1992,12,0.642852276,3.683117747,21.00365256,5.664382131,6.360086745,3.48473329,0.130273691,0.599643561,5.475368636,0.183808431,historical,4.527549314
1993,1,10.84429649,6.496924707,31.33258577,0.897221172,22.73345644,3.81392659,0.250182352,3.943854522,1.415343177,9.96627355,historical,8.265361668
1993,2,0.356890648,1.563090645,4.640863819,0,0.014125498,0.741833691,0,1.84934668,13.1040587,11.47800522,historical,0.176054023
1993,3,0.001425997,14.91339591,3.485936512,0.886261615,6.340771253,0.015815749,1.809509415,0.780491318,29.86461299,0.675422639,historical,1.08329275
1993,4,15.37584245,35.62550955,0.102640437,18.54139977,34.07129105,51.54667147,1.339156609,15.59242509,31.35951529,12.3581348,historical,25.49308231
1993,5,17.31552553,39.01260335,1.454341812,9.209638108,42.14069424,64.85984642,3.160648351,26.3864142,1.921201727,3.755549299,historical,2.721301261
1993,6,35.84366738,26.80668824,31.03360773,15.40220834,27.42738925,6.703171845,49.99591423,109.0756097,45.57025577,14.2640133,historical,17.85217627
1993,7,31.998381,74.33051289,76.21881494,63.38541596,20.49322702,58.84065985,16.98610475,25.59160005,150.5202734,29.72577361,historical,40.0537167
1993,8,38.26493462,90.34712612,96.48965119,136.6753408,146.7387919,78.03048917,149.5792734,17.99772193,74.83488234,126.940617,historical,47.44010339
1993,9,49.06011927,34.96643001,4.358500455,44.33267489,24.522561,16.40241955,11.56811875,8.917990899,9.251670803,0.790145148,historical,20.66175454
1993,10,7.791640155,17.05747989,17.59476759,2.964612137,8.553838101,2.959316354,5.74E-05,25.11740879,0.163737137,0.426832843,historical,0.429535873
1993,11,1.45822699,5.561822086,2.932808451,6.802715247,14.00486557,10.99469453,0.203881782,17.79288369,1.659592699,15.06578963,historical,13.99698527
