Year,Month,BCC-CSM2-MR_mm,EC-Earth3_mm,FGOALS-g3_mm,GFDL-CM4_mm,GFDL-ESM4_mm,MIROC-ES2L_mm,MIROC6_mm,MRI-ESM2-0_mm,NESM3_mm,Scenario,TaiESM1_mm
2024,8,296.8114715,426.6513795,150.9979821,246.8463155,35.27915935,164.6844037,150.4416801,85.49273197,397.6518783,ssp245,141.2352475
2024,9,35.69172117,35.98858951,33.39743281,159.3634632,20.92439566,83.66939158,25.99101609,20.83512875,24.98511865,ssp245,79.7934246
2024,10,1.722575549,0.282670295,0.690027912,0.199458679,8.77E-04,0.237585617,0.005731131,0.009756659,3.867772895,ssp245,0.002672414
2024,11,1.31898457,20.61621698,31.20530033,14.540823,0.124326123,11.78151139,3.356680558,0.008438966,1.510219161,ssp245,4.272036692
2024,12,23.36689984,5.973069856,21.38991347,5.288058915,7.692410956,25.76193266,0.080391378,0.802741892,3.655127841,ssp245,1.927270422
2025,1,1.782818873,19.4191319,2.629098379,6.433826236,2.816659466,1.436828141,0.059768787,2.563275321,2.519590004,ssp245,8.05E-04
2025,2,0.567101,42.18534599,0.010202626,1.578733628,1.623391849,0,0.001570617,1.006396955,4.431877131,ssp245,1.336421895
2025,3,0.540204249,1.269277841,2.024387311,0.005222027,2.954375034,2.805947423,18.08095796,0.575160941,2.847739281,ssp245,44.72230864
2025,4,1.257794435,7.278833084,16.91247155,32.61241329,8.666719754,40.11850393,46.83623483,4.569735053,37.77318661,ssp245,1.327575083
2025,5,29.38243306,35.10982243,16.68956901,4.991126386,16.46351963,59.08140558,43.02145825,16.71610026,93.21685597,ssp245,3.303992735
2025,6,33.91300998,179.2962276,32.15305012,33.34086326,28.83475576,26.78221061,66.24531532,18.04670379,30.55364608,ssp245,22.82056184
2025,7,61.02556535,224.93795,474.7195933,55.42530494,87.84985818,203.8863931,232.1045001,108.3490044,33.10979264,ssp245,129.3203427
2025,8,39.72278407,173.6230456,124.2440684,162.4870855,79.73862448,240.4124509,517.1449272,168.0545287,82.08003703,ssp245,225.8242945
2025,9,93.22080062,38.55479975,82.92284271,14.18687068,8.48441076,61.40408243,19.23386791,6.005275526,20.77098513,ssp245,92.51199681
2025,10,16.11027201,76.94522831,0.325643274,52.62192368,1.594675683,0.189979184,1.23E-05,0.068899535,0.906005435,ssp245,4.838276066
2025,11,9.919264311,19.56285071,2.817781584,4.034968653,68.22130875,0.649714815,42.65949318,0.74931085,37.29458607,ssp245,4.232954446
2025,12,3.697886475,1.190202805,9.092714874,2.028227088,1.573179366,0.838224822,0.199923399,4.678002197,1.888276668,ssp245,8.026787196
2026,1,3.089605577,39.2416757,4.086014278,6.269971329,228.3720619,0.096035974,0.388267036,3.947356506,1.566065489,ssp245,0.703063421
2026,2,22.81419229,2.319467804,0,0.070205824,3.073161203,0.349805529,0.091858224,11.70212253,0.047221548,ssp245,0.193330115
2026,3,15.65297074,12.20263393,0,19.97991324,33.83625169,1.703487219,5.960614515,9.482313076,9.583605784,ssp245,3.003775577
2026,4,34.10561456,19.78901218,6.512281276,6.341446552,1.132142935,20.67068571,6.669378675,26.58388983,49.64734583,ssp245,0.238641853
2026,5,25.44913123,20.33058223,10.16754173,66.49569495,36.01373294,9.982922693,24.55138264,12.05908251,6.457102059,ssp245,4.134422787
2026,6,11.51004715,36.57982972,9.69372638,29.18475309,14.10665487,18.71147572,17.75976711,184.5216493,18.16965072,ssp245,11.43961477
2026,7,56.36320169,173.3801992,78.24443111,91.83303326,49.87775619,248.6375295,85.5429479,284.7565949,48.30956989,ssp245,207.9345973
2026,8,36.5141785,62.5534171,130.6621508,140.8170651,56.7299883,314.2529809,184.5450224,80.15894943,297.777109,ssp245,93.85605601
2026,9,30.95173481,46.74601233,19.25068582,8.621246504,95.59516858,77.39240041,58.94253337,38.93620768,90.61597548,ssp245,24.90276357
2026,10,0.016751407,0.122977603,0.963461522,4.267406794,0,0.425882605,0.021221943,6.266153709,1.502983192,ssp245,1.307576305
2026,11,9.781121027,0.125425129,2.236667823,1.791762664,13.91611482,0.630731063,0.883631691,20.05319454,21.46680383,ssp245,0.045561833
2026,12,0.341121963,1.058417798,0.860913139,21.32978234,3.396754284,4.41444667,15.33430429,33.07331651,1.302728866,ssp245,5.445672855
2027,1,0.425464865,0.599143399,1.32095931,4.201710177,37.41016063,4.177349869,1.206583028,11.5446705,156.1497818,ssp245,0.015461689
2027,2,0.355958379,1.657380738,0,0.13592709,0.012545943,0.213446918,0,4.419383222,2.501232355,ssp245,0.492517258
2027,3,2.163853383,0.0184431,1.082980282,0.025189274,26.01163563,1.920802739,0.125664944,25.08989314,12.85061509,ssp245,0.096333576
2027,4,3.093889634,46.62658539,1.33924039,62.09608191,5.916161739,49.75915397,8.069766974,7.428677742,37.97551158,ssp245,24.78721648
2027,5,25.53180968,15.63544462,2.589611015,25.5253449,13.5076359,37.99393326,21.58455488,72.93547613,1.115256989,ssp245,25.72983602
2027,6,22.32383121,21.17148228,27.92318454,21.97322609,92.91793807,5.073654212,51.49486872,92.9011675,11.54770621,ssp245,98.67485971
2027,7,184.1802625,212.0402556,154.2616288,90.73616479,94.07358364,114.0486601,48.0651418,96.65348971,225.4290298,ssp245,84.89739181
2027,8,46.7903711,401.5291051,127.2836194,80.09427921,90.32634164,243.6530257,154.827124,58.96892716,387.1692383,ssp245,154.2961978
2027,9,23.76879108,50.73974928,64.69230562,89.96290572,20.57589183,89.42931623,16.58866984,30.14823146,144.4861262,ssp245,9.631417887
2027,10,11.3426555,0.008968089,0.587250952,0.602760552,7.22831039,0.526343274,4.667059188,63.02654724,0.338478355,ssp245,10.39824704
2027,11,16.30860776,4.211899662,1.099937583,0.327374827,0.047985425,1.351085234,0.952893815,47.87985813,46.5621629,ssp245,13.03352426
2027,12,0.339689333,0.612159522,12.034201,1.879781905,17.75493424,0.01879394,50.00410905,5.556871776,1.087364311,ssp245,19.93269016
2028,1,27.42244549,0.768077079,1.024747663,3.946946724,6.084838189,4.119375338,12.08158272,54.70252774,0.318063876,ssp245,30.96332695
2028,2,0.078946999,3.979083877,0.014611965,11.59307679,11.8293921,0,79.94756161,9.364452987,0.390737459,ssp245,0.636046853
2028,3,1.04520887,2.839647554,1.956309003,1.64506431,5.845846848,24.78817868,5.860155655,3.893735438,65.76758075,ssp245,20.64608979
2028,4,11.10954309,16.2467508,8.574221544,9.029163161,26.87203485,36.12507994,22.81853845,18.36813514,4.698320932,ssp245,7.300183033
2028,5,49.94781697,14.26587091,10.59587282,4.280962923,31.74047076,45.37310426,9.222183572,79.74365682,8.894073622,ssp245,8.946993055
2028,6,53.32937514,186.1218569,30.24891423,17.883304,6.088356316,22.29881489,70.36035577,70.03005659,21.52655634,ssp245,55.84778601
2028,7,148.5006718,160.0384545,134.9088774,112.058041,32.85714283,56.90410703,123.1714189,190.8749813,152.1590796,ssp245,334.4828864
2028,8,46.97803994,244.3939948,248.7229255,140.9145484,251.3316341,98.65710489,103.7557849,165.9376784,284.5389584,ssp245,192.6030754
